ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,land_contour_Bnk,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_Corner,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Artery,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Artery,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Fin,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Flat,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_CompShg,roof_matl_Membran,roof_matl_Metal,roof_matl_Roll,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsbShng,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_PreCast,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsbShng,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Other,exterior_2nd_Plywood,exterior_2nd_PreCast,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_CBlock,mas_vnr_type_None,mas_vnr_type_Stone,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_Floor,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,electrical_FuseA,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_None,misc_feature_Gar2,misc_feature_None,misc_feature_Othr,misc_feature_Shed,misc_feature_TenC,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_VWD,sale_type_WD ,sale_condition_Abnorml,sale_condition_AdjLand,sale_condition_Alloca,sale_condition_Family,sale_condition_Normal,sale_condition_Partial
5.0,67.0,8877,1.0,1.0,3.0,1.0,4,5.0,1938,1958,0.0,3.0,4.0,5.0,5.0,2.0,0.0,690.0,6.0,0.0,126.0,816.0,0.0,1.0,816,0,0,816,1.0,0.0,1,0,2,1,4.0,3,7.0,1,2.0,1958.0,3.0,1.0,288.0,1.0,1.0,2.0,0,0,0,0,0,0,3.0,4.0,0,7.0,3.0,11.51293546492023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14.0,64.0,7301,1.0,1.0,3.0,0.0,7,4.0,2003,2003,500.0,2.0,4.0,3.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,495,1427,0,1922,0.0,0.0,3,0,4,1,2.0,7,7.0,1,0.0,2003.0,2.0,2.0,672.0,5.0,5.0,2.0,0,0,177,0,0,0,3.0,4.0,0,9.0,3.0,12.198549416880068,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10.0,75.0,7950,1.0,1.0,0.0,0.0,6,5.0,1977,1977,140.0,3.0,4.0,5.0,5.0,3.0,1.0,535.0,6.0,0.0,155.0,690.0,4.0,1.0,698,728,0,1426,0.0,0.0,1,1,3,1,4.0,6,7.0,0,3.0,1977.0,0.0,2.0,440.0,5.0,5.0,2.0,252,0,0,0,0,0,3.0,2.0,0,9.0,3.0,11.979805470779858,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,80.0,10682,1.0,1.0,3.0,0.0,4,5.0,1960,1971,0.0,3.0,4.0,5.0,5.0,3.0,2.0,399.0,6.0,0.0,615.0,1014.0,4.0,1.0,1149,0,0,1149,1.0,0.0,1,0,3,1,4.0,7,2.0,0,3.0,1968.0,0.0,1.0,544.0,5.0,5.0,2.0,0,240,0,0,0,0,3.0,2.0,0,9.0,3.0,11.751950239425476,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13.0,72.0,7200,1.0,1.0,3.0,0.0,6,5.0,1976,1976,255.0,3.0,4.0,5.0,5.0,0.0,0.0,631.0,6.0,0.0,410.0,1041.0,0.0,1.0,1125,0,0,1125,1.0,0.0,1,0,3,1,4.0,6,7.0,1,1.0,1977.0,3.0,1.0,352.0,5.0,5.0,2.0,296,0,0,0,0,0,3.0,1.0,0,1.0,3.0,11.736077016252437,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5.0,86.0,13286,1.0,1.0,0.0,0.0,9,4.0,2007,2008,340.0,0.0,4.0,0.0,5.0,3.0,2.0,1234.0,6.0,0.0,464.0,1698.0,0.0,1.0,1698,0,0,1698,1.0,0.0,2,0,3,1,0.0,8,7.0,1,2.0,2007.0,0.0,3.0,768.0,5.0,5.0,2.0,327,64,0,0,0,0,3.0,4.0,0,4.0,3.0,12.676079399771028,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.0,35.0,3675,1.0,1.0,3.0,0.0,6,4.0,2005,2006,80.0,3.0,4.0,2.0,5.0,1.0,2.0,547.0,6.0,0.0,0.0,547.0,2.0,1.0,1072,0,0,1072,1.0,0.0,1,0,2,1,4.0,5,7.0,0,3.0,2005.0,0.0,2.0,525.0,5.0,5.0,2.0,0,28,0,0,0,0,3.0,4.0,0,6.0,3.0,11.8879382384223,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,50.0,9405,1.0,1.0,3.0,0.0,5,8.0,1947,2008,0.0,3.0,0.0,5.0,5.0,3.0,6.0,0.0,6.0,0.0,698.0,698.0,0.0,1.0,698,0,0,698,0.0,1.0,1,0,2,1,4.0,4,7.0,0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0,200,0,0,0,0,3.0,4.0,0,8.0,3.0,11.678448377988165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,64.0,6410,1.0,1.0,3.0,1.0,4,4.0,1959,1959,0.0,3.0,4.0,5.0,5.0,3.0,3.0,332.0,5.0,243.0,301.0,876.0,4.0,1.0,876,0,0,876,0.0,0.0,1,0,3,1,4.0,5,7.0,0,3.0,1959.0,3.0,1.0,320.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,2.0,0,5.0,3.0,11.350418300109133,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,70.0,11767,1.0,1.0,3.0,0.0,5,4.0,1950,1950,0.0,3.0,4.0,1.0,5.0,2.0,5.0,1078.0,6.0,0.0,0.0,1078.0,4.0,1.0,1368,0,0,1368,1.0,0.0,1,0,3,1,4.0,6,2.0,0,3.0,1950.0,2.0,1.0,195.0,5.0,5.0,2.0,0,41,211,0,0,0,3.0,4.0,900,8.0,3.0,11.695255355062795,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9.0,50.0,8405,1.0,1.0,3.0,0.0,4,2.0,1945,1950,0.0,3.0,4.0,3.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1088,441,0,1529,0.0,0.0,2,0,4,1,4.0,9,4.0,0,3.0,1945.0,3.0,1.0,240.0,5.0,5.0,0.0,92,0,185,0,0,0,3.0,4.0,0,6.0,3.0,11.492732961682279,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6.0,56.0,4060,1.0,1.0,3.0,0.0,5,7.0,1922,1950,0.0,3.0,4.0,1.0,5.0,3.0,6.0,0.0,6.0,0.0,864.0,864.0,0.0,1.0,864,0,0,864,0.0,0.0,1,0,2,1,4.0,4,7.0,0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0,96,0,0,0,0,3.0,4.0,0,9.0,3.0,11.511934974596555,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,74.0,10206,1.0,1.0,3.0,0.0,3,2.0,1952,1952,0.0,3.0,4.0,3.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,944,0,0,944,0.0,0.0,1,0,2,1,1.0,4,2.0,0,3.0,1956.0,3.0,2.0,528.0,5.0,1.0,2.0,0,0,0,0,0,0,3.0,4.0,0,9.0,3.0,11.314486721293981,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15.0,65.0,10926,1.0,1.0,3.0,0.0,5,4.0,1959,1959,74.0,3.0,4.0,5.0,5.0,3.0,6.0,0.0,6.0,0.0,1678.0,1678.0,4.0,1.0,1678,0,0,1678,0.0,0.0,2,0,6,2,4.0,10,7.0,0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0,0,0,0,0,0,3.0,4.0,0,10.0,3.0,11.694421681264396,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,70.0,11767,1.0,1.0,3.0,0.0,5,4.0,1956,1956,259.0,3.0,4.0,5.0,5.0,3.0,5.0,546.0,6.0,0.0,604.0,1150.0,0.0,1.0,1560,0,0,1560,0.0,0.0,1,0,2,1,4.0,7,2.0,1,5.0,1956.0,3.0,1.0,313.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,0,7.0,3.0,11.547336553476635,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,64.0,8926,1.0,1.0,0.0,0.0,4,2.0,1956,1956,0.0,3.0,4.0,5.0,5.0,3.0,6.0,0.0,6.0,0.0,672.0,672.0,0.0,1.0,960,0,0,960,0.0,0.0,1,0,3,1,4.0,5,7.0,0,3.0,1956.0,3.0,1.0,288.0,5.0,5.0,2.0,64,0,0,0,160,0,3.0,2.0,0,1.0,3.0,11.626263078808801,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.0,67.0,12354,1.0,0.0,3.0,0.0,6,7.0,1920,2000,0.0,3.0,4.0,5.0,1.0,2.0,6.0,0.0,6.0,0.0,684.0,684.0,2.0,1.0,684,512,0,1196,0.0,0.0,1,0,3,1,2.0,7,7.0,0,3.0,2005.0,3.0,2.0,528.0,5.0,5.0,2.0,0,46,0,0,0,0,3.0,0.0,800,10.0,3.0,11.608244735642321,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9.0,45.0,8212,1.0,0.0,3.0,0.0,5,5.0,1941,1950,0.0,3.0,4.0,5.0,5.0,3.0,5.0,626.0,6.0,0.0,94.0,720.0,0.0,1.0,854,444,0,1298,0.0,0.0,1,0,3,1,4.0,6,7.0,2,2.0,1940.0,3.0,1.0,256.0,5.0,5.0,2.0,84,0,0,0,0,0,3.0,4.0,0,11.0,3.0,11.711784520403116,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9.0,60.0,10998,1.0,0.0,3.0,0.0,5,4.0,1941,1960,0.0,3.0,4.0,5.0,5.0,3.0,3.0,408.0,1.0,420.0,156.0,984.0,0.0,1.0,984,620,0,1604,0.0,0.0,2,0,3,1,4.0,6,3.0,0,3.0,1977.0,3.0,2.0,660.0,5.0,5.0,2.0,0,68,0,0,0,0,3.0,4.0,0,9.0,3.0,11.669937760751916,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9.0,70.0,6300,1.0,2.0,3.0,0.0,5,3.0,1938,1950,88.0,3.0,4.0,5.0,1.0,3.0,3.0,832.0,6.0,0.0,0.0,832.0,4.0,1.0,832,436,0,1268,0.0,0.0,1,1,3,1,4.0,7,7.0,2,2.0,1938.0,3.0,1.0,250.0,5.0,5.0,2.0,0,0,55,0,0,0,3.0,4.0,0,9.0,3.0,11.982935344196429,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9.0,55.0,4500,1.0,2.0,1.0,0.0,5,4.0,1932,2000,0.0,3.0,4.0,5.0,5.0,3.0,5.0,182.0,6.0,0.0,611.0,793.0,0.0,1.0,848,672,0,1520,0.0,0.0,1,0,3,1,4.0,6,7.0,0,3.0,1968.0,3.0,1.0,281.0,5.0,5.0,2.0,0,0,56,0,0,0,3.0,4.0,0,9.0,3.0,11.979391594635791,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
