Lot Frontage,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,MSClass_30,MSClass_40,MSClass_45,MSClass_50,MSClass_60,MSClass_70,MSClass_75,MSClass_80,MSClass_85,MSClass_90,MSClass_120,MSClass_150,MSClass_160,MSClass_180,MSClass_190,MSZone_C (all),MSZone_FV,MSZone_I (all),MSZone_RH,MSZone_RL,MSZone_RM,S_Pave,LCfg_CulDSac,LCfg_FR2,LCfg_FR3,LCfg_Inside,Utl_NoSeWa,Utl_NoSewr,LC_HLS,LC_Low,LC_Lvl,Hood_Blueste,Hood_BrDale,Hood_BrkSide,Hood_ClearCr,Hood_CollgCr,Hood_Crawfor,Hood_Edwards,Hood_Gilbert,Hood_Greens,Hood_GrnHill,Hood_IDOTRR,Hood_Landmrk,Hood_MeadowV,Hood_Mitchel,Hood_NAmes,Hood_NPkVill,Hood_NWAmes,Hood_NoRidge,Hood_NridgHt,Hood_OldTown,Hood_SWISU,Hood_Sawyer,Hood_SawyerW,Hood_Somerst,Hood_StoneBr,Hood_Timber,Hood_Veenker,Cdtn1_Feedr,Cdtn1_Norm,Cdtn1_PosA,Cdtn1_PosN,Cdtn1_RRAe,Cdtn1_RRAn,Cdtn1_RRNe,Cdtn1_RRNn,Cdtn2_Feedr,Cdtn2_Norm,Cdtn2_PosA,Cdtn2_PosN,Cdtn2_RRAe,Cdtn2_RRAn,Cdtn2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HStyle_1.5Unf,HStyle_1Story,HStyle_2.5Fin,HStyle_2.5Unf,HStyle_2Story,HStyle_SFoyer,HStyle_SLvl,RStyle_Gable,RStyle_Gambrel,RStyle_Hip,RStyle_Mansard,RStyle_Shed,RMatl_Membran,RMatl_Metal,RMatl_Roll,RMatl_Tar&Grv,RMatl_WdShake,RMatl_WdShngl,Ex1_AsphShn,Ex1_BrkComm,Ex1_BrkFace,Ex1_CBlock,Ex1_CemntBd,Ex1_HdBoard,Ex1_ImStucc,Ex1_MetalSd,Ex1_Plywood,Ex1_Stone,Ex1_Stucco,Ex1_VinylSd,Ex1_Wd Sdng,Ex1_WdShing,Ex2_AsphShn,Ex2_Brk Cmn,Ex2_BrkFace,Ex2_CBlock,Ex2_CmentBd,Ex2_HdBoard,Ex2_ImStucc,Ex2_MetalSd,Ex2_Other,Ex2_Plywood,Ex2_Stone,Ex2_Stucco,Ex2_VinylSd,Ex2_Wd Sdng,Ex2_Wd Shng,MVType_BrkFace,MVType_CBlock,MVType_None,MVType_Stone,BT1_BLQ,BT1_GLQ,BT1_LwQ,BT1_NA,BT1_Rec,BT1_Unf,BT2_BLQ,BT2_GLQ,BT2_LwQ,BT2_NA,BT2_Rec,BT2_Unf,Heat_GasA,Heat_GasW,Heat_Grav,Heat_OthW,Heat_Wall,Elt_FuseF,Elt_FuseP,Elt_Mix,Elt_SBrkr,Fdn_CBlock,Fdn_PConc,Fdn_Slab,Fdn_Stone,Fdn_Wood,Func_Maj2,Func_Min1,Func_Min2,Func_Mod,Func_Sal,Func_Sev,Func_Typ,GarType_Attchd,GarType_Basment,GarType_BuiltIn,GarType_CarPort,GarType_Detchd,GarType_NA,PvDri_P,PvDri_Y,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_VWD,SaleType_WD ,SaleCond_AdjLand,SaleCond_Alloca,SaleCond_Family,SaleCond_Normal,SaleCond_Partial
64.0,8574,0,0,6,8,1916,2000,0.0,1,2,2,2,3,0.0,0.0,816.0,816.0,0,0,1232,0,0,1232,0.0,0.0,1,0,3,1,1,6,1,1,1916.0,2,2.0,440.0,2,2,0,0,180,0,0,0,0,10,2009,384.0572873934304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
51.0,6171,0,0,6,6,1925,1990,0.0,2,2,2,2,3,264.0,0.0,712.0,976.0,0,0,1160,448,0,1608,0.0,0.0,2,1,3,1,1,7,1,1,1925.0,2,1.0,216.0,3,2,147,16,0,0,0,0,0,10,2009,370.74249823833253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,7200,0,0,7,9,1936,2007,0.0,1,1,1,1,3,350.0,210.0,0.0,560.0,0,0,575,560,0,1135,1.0,0.0,1,0,3,1,1,6,0,5,1971.0,1,2.0,576.0,2,2,256,0,0,0,0,0,0,4,2009,393.7003937005906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57.0,7558,0,0,6,6,1928,1950,0.0,2,2,2,2,3,0.0,0.0,896.0,896.0,1,0,1172,741,0,1913,0.0,0.0,1,1,3,1,2,9,1,2,1929.0,2,2.0,342.0,3,3,0,0,0,0,0,0,0,3,2009,420.71367935925264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52.0,6292,0,0,7,7,1928,1950,0.0,2,2,2,2,3,0.0,0.0,861.0,861.0,1,0,877,600,0,1477,0.0,1.0,2,0,3,1,2,6,1,1,1928.0,2,1.0,216.0,2,2,0,50,0,0,0,0,0,8,2009,380.78865529319535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,7155,0,0,7,8,1918,1990,0.0,2,2,2,3,2,0.0,0.0,600.0,600.0,0,0,628,600,0,1228,0.0,0.0,1,0,3,1,2,6,1,1,1918.0,2,1.0,215.0,3,2,0,113,0,0,195,0,0,5,2009,370.13511046643487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,10918,0,0,7,9,1926,2004,0.0,1,2,1,2,3,0.0,0.0,1276.0,1276.0,0,0,1276,804,0,2080,0.0,0.0,1,1,3,1,1,9,2,1,1926.0,2,1.0,282.0,2,2,0,0,0,0,145,0,0,6,2009,483.735464897913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,13680,0,1,5,6,1940,1950,0.0,2,2,2,2,3,728.0,0.0,112.0,840.0,0,0,840,727,0,1567,1.0,0.0,1,1,2,1,2,6,2,2,1961.0,2,2.0,440.0,2,2,0,21,150,0,0,0,0,2,2009,452.7692569068709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
69.85,7500,1,0,6,7,1942,1950,0.0,2,2,2,2,3,547.0,0.0,224.0,771.0,3,0,753,741,0,1494,0.0,0.0,1,0,3,1,1,7,2,1,1942.0,2,1.0,213.0,2,2,0,0,0,0,224,0,0,11,2009,421.3074886588179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
130.0,9600,1,0,5,7,1940,1950,0.0,1,1,2,3,3,428.0,0.0,300.0,728.0,0,0,976,332,0,1308,1.0,0.0,1,1,2,1,2,7,2,2,1940.0,2,1.0,256.0,2,2,0,70,0,0,0,0,0,6,2009,400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80.0,14680,1,0,5,4,1960,1960,0.0,2,2,2,2,3,793.0,0.0,480.0,1273.0,0,0,1273,0,0,1273,0.0,0.0,1,0,2,1,2,5,0,5,1960.0,2,1.0,307.0,2,2,483,0,0,0,115,0,0,6,2009,393.7003937005906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80.0,13360,1,0,5,7,1921,2006,0.0,2,1,1,2,3,713.0,0.0,163.0,876.0,0,0,964,0,0,964,1.0,0.0,1,0,2,1,2,5,0,5,1921.0,2,2.0,432.0,2,2,0,0,44,0,0,0,0,8,2009,404.35133238311465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
54.0,7681,1,0,5,6,1921,1950,0.0,2,2,2,2,3,0.0,0.0,731.0,731.0,0,0,820,523,0,1343,0.0,0.0,1,1,3,1,2,7,1,1,1921.0,2,1.0,186.0,3,2,192,0,102,0,0,0,0,7,2009,393.57337308308854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
69.85,8145,1,0,7,6,1940,1950,0.0,2,2,2,2,3,246.0,0.0,674.0,920.0,0,0,1240,1240,0,2480,0.0,0.0,2,1,5,2,2,13,2,1,1940.0,2,2.0,400.0,2,2,0,0,57,0,0,0,0,7,2009,452.7692569068709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70.0,9100,0,0,5,6,1954,1954,0.0,2,1,2,2,2,154.0,694.0,264.0,1112.0,0,0,1112,0,0,1112,1.0,0.0,1,0,2,1,2,6,1,1,1954.0,2,1.0,390.0,2,2,0,0,0,0,0,0,0,10,2009,380.525951808809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
75.0,12000,0,0,7,7,1941,1950,0.0,2,2,2,2,3,275.0,0.0,429.0,704.0,0,0,860,704,0,1564,0.0,0.0,1,1,3,1,3,7,1,1,1941.0,2,1.0,234.0,2,2,0,0,0,0,0,0,0,7,2009,417.7319714841085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
90.0,13339,1,0,6,6,1960,1960,132.0,2,2,2,2,3,65.0,875.0,621.0,1561.0,2,0,1561,0,0,1561,1.0,0.0,2,0,3,1,2,6,1,1,1960.0,0,2.0,463.0,2,2,0,148,0,0,120,0,0,5,2009,439.317652729776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78.0,15600,0,0,5,7,1949,2005,0.0,2,2,2,2,3,312.0,507.0,248.0,1067.0,3,1,986,537,0,1523,1.0,0.0,2,0,3,1,3,7,1,2,1949.0,2,1.0,295.0,2,2,0,0,81,0,0,0,0,10,2009,397.4921382870358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80.0,14000,0,0,6,8,1950,2004,0.0,2,1,2,2,3,0.0,0.0,1092.0,1092.0,0,0,1152,0,0,1152,0.0,1.0,1,0,3,1,1,6,1,1,1950.0,2,1.0,300.0,2,2,0,36,0,0,0,0,0,8,2009,398.1205847478877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100.0,17500,0,1,6,5,1954,1954,420.0,2,2,2,2,1,784.0,435.0,91.0,1310.0,0,0,1906,0,0,1906,1.0,0.0,1,1,3,1,2,6,2,1,1954.0,2,2.0,576.0,2,2,0,201,0,0,0,0,0,1,2009,473.2863826479693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,1733,0,0,6,6,1980,1980,0.0,2,2,2,2,3,0.0,0.0,516.0,516.0,2,0,516,516,0,1032,0.0,0.0,1,0,2,1,2,5,1,2,1980.0,2,2.0,452.0,2,2,279,0,0,0,0,0,0,5,2009,339.1164991562634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,1488,0,0,6,6,1980,1992,0.0,2,1,1,2,2,471.0,0.0,90.0,561.0,2,0,561,668,0,1229,1.0,0.0,1,1,2,1,1,5,1,2,1980.0,0,2.0,462.0,2,2,176,0,0,0,0,0,0,10,2009,370.13511046643487,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,1612,0,0,6,6,1980,1980,0.0,2,2,1,2,3,0.0,0.0,561.0,561.0,2,0,561,668,0,1229,0.0,0.0,1,1,2,1,2,5,1,2,1980.0,0,2.0,462.0,2,2,154,0,0,0,0,0,0,7,2009,347.85054261852173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
